"place_id","name","address","phone","rating","review_count","primary_type","sector","area","google_maps_url"
"ChIJgWish-AlQg0RqW9-HgZqPKY","Pinturas J.A.V","Av. de Pablo Neruda, 63, Puente de Vallecas, 28018 Madrid, Spain","606 36 82 93","0","0","Painter","painter","Puente de Vallecas","https://maps.google.com/?cid=11978565683412627369&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJiz3kAAclQg0RKNUkzMFPi1A","Isaías Ignacio","C. Teniente Muñoz Díaz, Puente de Vallecas, 28018 Madrid, Spain","642 52 94 08","5","1","Painter","painter","Puente de Vallecas","https://maps.google.com/?cid=5803820238569264424&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJvwxpbXolQg0RL6PtST3oE9U","Reformas Integrales Abril s.l","C. del Gallo, 10, Vicálvaro, 28032 Madrid, Spain","678 98 34 58","4.8","6","Plumber","painter","Moratalaz","https://maps.google.com/?cid=15353870904567112495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJzeoNursvQg0R2rJaIPWhbl0","Pintor Miguel Rodriguez","C. de Llanos de Escudero, 47, bajos, Cdad. Lineal, 28017 Madrid, Spain","622 75 95 21","5","3","Painter","painter","Moratalaz","https://maps.google.com/?cid=6732496567147344602&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJVyYHmQPMOSURZJSdjEPWSmY","Pinturas Gouvea","C. de la Fuente Carrantona, 36, Moratalaz, 28030 Madrid, Spain","666 33 09 94","5","7","Painter","painter","Moratalaz","https://maps.google.com/?cid=7370939325755528292&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJPWRxEhMvQg0RZp4FNL9Br90","Pintores Italia","C. de Marcelino Roa Vázquez, 14, Cdad. Lineal, 28017 Madrid, Spain","613 75 70 80","5","1","Painter","painter","Moratalaz","https://maps.google.com/?cid=15974058692773781094&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJY3dNyL3Lr0ARLHpCPWifSf8","pintor issac moh madrid","C. de Ramírez Tomé, 1, Puente de Vallecas, 28038 Madrid, Spain","645 11 70 04","0","0","Painter","painter","Moratalaz","https://maps.google.com/?cid=18395409423024683564&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJEaZZdLUlQg0R3EJxzzj5IE8","La Tienda De Reforma","Calle del Corregidor José de Pasamonte, 20, Moratalaz, 28030 Madrid, Spain","678 23 08 05","0","0","Services","painter","Moratalaz","https://maps.google.com/?cid=5701831150644839132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJS7q3WFUlQg0RVS4Y_nwaYgE","Pintura Mural","Av. de Rafael Alberti, 26, Puente de Vallecas, 28018 Madrid, Spain","635 81 75 39","0","0","Painter","painter","Moratalaz","https://maps.google.com/?cid=99671265896836693&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJVfpC4FgvQg0Rn8H_F5DPz7A","Academia de pintura Demilcolores","C. Prudencio Álvaro, 36, local, Cdad. Lineal, 28027 Madrid, Spain","644 05 92 93","5","48","Educational Institution","painter","Ciudad Lineal","https://maps.google.com/?cid=12740630088639299999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJiWhPBoUvQg0RhrJ4df5xXoU","JCO Decoraciones Y Reformas","Hortaleza, 28034 Hortaleza, Madrid, Spain","610 17 28 31","3.8","11","Services","painter","Hortaleza","https://maps.google.com/?cid=9610243992561693318&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJy2EEeHQvQg0RWS8zKumj26I","Pinturas & reformas Antonio","Av. de Barranquilla, 13, Hortaleza, 28033 Madrid, Spain","646 83 89 26","5","10","Painter","painter","Hortaleza","https://maps.google.com/?cid=11735153475874664281&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJM3TfcD8vQg0RtzXefS--lro","Decoracion y Pintura Rafa Madrid","Av. de Secundino Zuazo, 43, Hortaleza, 28055 Madrid, Spain","640 52 08 51","1","1","Painter","painter","Hortaleza","https://maps.google.com/?cid=13445142848745649591&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJEyZZWYRPQg0RgqjiY5KAcbM","Sablin Pintores","Carr. de Canillas, 76, 1ºA, Hortaleza, 28043 Madrid, Spain","649 68 48 76","4","1","Painter","painter","Hortaleza","https://maps.google.com/?cid=12930257371386783874&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJSTZqxbguQg0Rm969v5hRLP0","PINTURAS PEDRO JULIAN S,L","C/ de Alfacar, 68, Hortaleza, 28033 Madrid, Spain","629 52 60 38","0","0","General Contractor","painter","Hortaleza","https://maps.google.com/?cid=18243045907064807067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJ22D2c9coQg0RvCjoGkuXE1s","Cristian Domecq Williams","C. de Guerrero y Mendoza, 33, Chamartín, 28002 Madrid, Spain","914 13 94 36","5","1","Painter","painter","Hortaleza","https://maps.google.com/?cid=6562755430838708412&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJv96SbI4nQg0RZfSDfTvFKmk","Reformas Generales Salvador","Calle Estefanita, 64, Villaverde, 28021 Madrid, Spain","623 57 06 77","0","0","Services","painter","Villaverde","https://maps.google.com/?cid=7578086182303822949&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJa6ZRjvsmQg0Rbv87cCfwg90","Pinturas Tibarra","C/ de Eduardo Barreiros, 33, B-D, Usera, 28041 Madrid, Spain","607 49 22 98","0","0","Painter","painter","Villaverde","https://maps.google.com/?cid=15961865556508540782&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJj70-OjsnQg0ROgDnK7gbRK0","Aplicaciones de Pinturas Sukolor Antonio Molina","C. de Juan Peñalver, 58, Villaverde, 28021 Madrid, Spain","691 80 56 09","4","2","Painter","painter","Villaverde","https://maps.google.com/?cid=12485134544802349114&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJ-0ZJcGshQg0RWHDirCYIU50","Rnp Decoraciones Tu pintor de confianza","C. Fundidores, 20, 28906 Getafe, Madrid, Spain","647 74 49 02","5","28","Painter","painter","Villaverde","https://maps.google.com/?cid=11336413649223970904&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJwZKEcAAhQg0RpDDzNxxPsEc","Pintores Getafe multiservicio","C. Palestina, 4, 28903 Getafe, Madrid, Spain","919 89 52 12","4.8","10","Painter","painter","Villaverde","https://maps.google.com/?cid=5165715755210322084&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJ-4ZwQuknQg0RcSyqnoO6JbI","PinturasCvRv","P.º de las Moreras, 11, Villaverde, 28021 Madrid, Spain","655 45 39 57","0","0","Painter","painter","Villaverde","https://maps.google.com/?cid=12836871387354901617&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJe4V_n1UkQg0R_M8hBD-EQvc","El Pincel Dorado","C. Moraleja de Coca, 12, Puerta 2, Villa de Vallecas, 28031 Madrid, Spain","678 53 22 22","0","0","Painter","painter","Villa de Vallecas","https://maps.google.com/?cid=17816948482018234364&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJjfXZjMslQg0RyBCbwXwDlsw","Construcciones Monro","C. de los Andaluces del Pozo, 6, Bajo A, Puente de Vallecas, 28053 Madrid, Spain","681 91 52 99","5","52","Services","painter","Villa de Vallecas","https://maps.google.com/?cid=14741974264602890440&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJEd7C-3AwQg0RhyP76c5kgsI","Cándido Cuenca Cano","C. de Chile, 17, 28822 Coslada, Madrid, Spain","916 71 96 26","0","0","Painter","painter","Vicálvaro","https://maps.google.com/?cid=14015875830181995399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJTaSmhDI7Qg0RRlmfmYWP6PM","Pintando Madrid","P.º de las Provincias, 1, 28523 Rivas-Vaciamadrid, Madrid, Spain","","4","16","Painter","painter","Vicálvaro","https://maps.google.com/?cid=17575455349784140102&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJLzOh0gUvQg0RdifETK8dFRM","Servicios Generales Manluc","Av. de Guadalajara, 39, San Blas-Canillejas, 28032 Madrid, Spain","624 13 29 10","4.9","18","General Contractor","painter","Vicálvaro","https://maps.google.com/?cid=1375037899975960438&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJ7ZCheT8vQg0RX7gzKnrcO_c","Pinturas Zamo","C. Zubieta, 7, San Blas-Canillejas, 28037 Madrid, Spain","626 08 26 13","4.9","21","Painter","painter","San Blas - Canillejas","https://maps.google.com/?cid=17815075168246282335&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJadgs3-MvQg0RJisva9l7sGo","Pintor Madrid","C. Bergantín, 5, Barajas, 28042 Madrid, Spain","670 87 53 44","3.8","5","Painter","painter","Barajas","https://maps.google.com/?cid=7687780737657809702&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJ4-jzt1YvQg0RKfiLjKjrH_4","Tuprofesionalmadrid","C. Severo Ochoa, 14, 28860 Paracuellos de Jarama, Madrid, Spain","696 99 78 48","5","2","Services","painter","Barajas","https://maps.google.com/?cid=18311613719056742441&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
