"place_id","name","address","phone","rating","review_count","primary_type","sector","area","google_maps_url"
"ChIJmzHQQBqJQQ0Rn9QQVlNk0u4","Tucán Textil Sublimación ️- Costura - Confección - Sublimación Textil - Estampados - Ropa Deportiva - Ropa Personalizada","C. de Camarena, 173, Latina, 28047 Madrid, Spain","628 90 76 82","3","14","Manufacturer","tailor","Latina","https://maps.google.com/?cid=17208927435225093279&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJT2CFDgUvQg0ROSBy1FZ1F3A","Sastrería Vladimir Escobar Rocha","Barlovento 30 centro comercial Zoco, local 144 planta baja, 28223 Pozuelo de Alarcón, Madrid, Spain","662 35 42 32","4.8","37","Tailor","tailor","Latina","https://maps.google.com/?cid=8077053472504160313&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJqeoo-G6IQQ0Rn58J_PsoekE","Sastrería A tu estilo","C. de Illescas, 61, Latina, 28024 Madrid, Spain","633 84 83 26","4.2","6","Tailor","tailor","Latina","https://maps.google.com/?cid=4718128622354407327&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJqRXUcwAnQg0R2S4KjG25BbE","ARREGLOS DE ROPA - JIE","C. de Juan Español, 40, Usera, 28026 Madrid, Spain","688 09 77 07","0","0","Services","tailor","Latina","https://maps.google.com/?cid=12755805399748849369&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJiVvGv_gnQg0RLBu8b43SNyQ","Isabel","Latina, 28011 Madrid, Spain","","3.3","7","Tailor","tailor","Latina","https://maps.google.com/?cid=2609786013991312172&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJg2-whmeJQQ0RvAPcekkRVv8","ARREGLO DE ROPA Galyna Kostyshyn","C. Jabonería, 54, 28921 Alcorcón, Madrid, Spain","665 47 60 38","3.6","5","Tailor","tailor","Latina","https://maps.google.com/?cid=18398912334960264124&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJmzlOPLMnQg0Rt-iIzIrzFF0","Mending of clothes","C. del Amor Hermoso, 32, Usera, 28026 Madrid, Spain","642 93 74 21","4.4","10","Tailor","tailor","Carabanchel","https://maps.google.com/?cid=6707253522524072119&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJH0KuKs0nQg0RWPNBwjYQ9ck","El Costurero De","C. de la Arquitectura, 4, Arganzuela, 28005 Madrid, Spain","910 11 78 76","4.3","16","Tailor","tailor","Carabanchel","https://maps.google.com/?cid=14552555598291006296&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJR5TiYBInQg0RDQ7VnInOxK0","Arreglos de ropa, cabina 43, en Mercado San Isidro","C. San Patricio, 1, Carabanchel, 28019 Madrid, Spain","658 17 54 27","0","0","Tailor","tailor","Carabanchel","https://maps.google.com/?cid=12521359954433871373&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJr7J8SQCJQQ0RUbaqVAgWKOA","Joud barga","Cam. de las Cruces, 44, Carabanchel, 28044 Madrid, Spain","","5","3","Tailor","tailor","Carabanchel","https://maps.google.com/?cid=16152184288600307281&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
